"doc_id","title","cite","keywords"
"Paper_78499","Sparse_ESTIMATION in functional linear regression","25","['Functional data analysis', 'Functional principal component analysis', 'Karhunen-Loeve expansion', 'Sparsity', 'Adaptive LASSO', 'SCAD', 'MCP', 'Oracle properties', 'Penalized least squares regression']"
"Paper_78535","Multivariate spatial regression model","6","['Bayesian', 'common component models', 'Gibbs sampling', 'hyperparameters', 'Markov chain', 'Monte Carlo', 'metropolis-hastings algorithm']"
"Paper_78536","A new_joint model for longitudinal and survival_data with a cure fraction","38","['antibody IgG titers', 'antibody IgM titers', 'biologic markers', 'cancer', 'longitudinal data', 'melanoma', 'cure rate model', 'random effects', 'survival model']"
"Paper_78538","A well_conditioned_ESTIMATOR for large_dimensional covariance_matrices","1237","['condition number', 'covariance matrix estimation', 'empirical Bayes', 'general asymptotics', 'shrinkage']"
"Paper_78559","Efficient likelihood computations for some multivariate Gaussian Markov random_Field","1","['Conditional autoregressive model', 'Gaussian Markov random fields', 'Lattice data', 'Maximum likelihood estimation', 'Multivariate observations', 'Regional data']"
"Paper_78577","Simultaneous_ESTIMATION of linear conditional_quantiles with penalized splines","2","['Gaussian process', 'Quantile process', 'Spline approximation']"
"Paper_78599","Change_point_detection in multinomial data using phi_divergence test statistics","10","['Multinomial sampling', 'Change-point', 'Phi-divergence test statistics']"
"Paper_78625","Asymptotic_distribution of nonparametric regression_ESTIMATOR for longitudinal or functional data","23","['asymptotic distribution', 'covariance', 'functional data', 'longitudinal data', 'regression', 'within-subject correlation']"
"Paper_78627","Application of modified information criterion to multiple change point problems","28","['consistency', 'convergence rate', 'limiting distribution', 'multiple change points', 'model complexity', 'regular parametfic model']"
"Paper_78630","empirical_likelihood for single_index model","88","['empirical likelihood', 'single-index model', 'confidence region']"
"Paper_78640","Variance_ESTIMATION for high_dimensional regression model","28","['variance estimation', 'regression', 'high dimension']"
"Paper_78701","Detecting and estimation changes in dependent functional data","39","['Change point test', 'Change point estimator', 'Epidemic change', 'Functional data', 'Dimension reduction', 'Power analysis']"
"Paper_78717","A note on the Bayes factor in a semiparametric regression model","11","['Bayes factor', 'Consistency', 'Semiparametric regression model', 'Orthogonal basis']"
"Paper_78732","Factor_model for multivariate count data","35","['Poisson distribution', 'simulated likelihood', 'link function']"
"Paper_78749","Inferential procedures for partially_observed functional data","4","['Bootstrap', 'Covariance operator', 'Functional data', 'K-sample test', 'Partial observation', 'Principal components']"
"Paper_78825","Kernel_ESTIMATION of density level sets","58","['kernel estimate', 'density level sets', 'Hausdorff measure']"
"Paper_78842","Uniformly consistently estimation the proportion of false null hypotheses via Lebesgue_Stieltjes integral equations","3","['Analytic functions', 'Bessel functions', 'Concentration inequalities', 'Fourier transform', 'Lambert W functions', 'Lebesgue-Stieltjes integral equations', 'Mellin transform', 'Natural exponential family', 'Proportion of false null hypotheses']"
"Paper_78891","Statistical inference for panel data semiparametric partially_linear regression model with heteroscedastic_errors","19","['Asymptotic normality', 'Heteroscedasticity', 'One-way error component structure', 'Panel data', 'Partially linear model', 'Semiparametric estimation']"
"Paper_78898","Testing for equality between two copulas","114","['Copula', 'Cramer-von Mises statistic', 'Empirical process', 'Pseudo-observations', 'Multiplier central limit theorem', 'p-value']"
"Paper_78904","Frontier_ESTIMATION via kernel regression on high_power_transformed data","16","['kernel estimator', 'power-transform', 'frontier estimation']"
"Paper_78912","Affine_invariant aligned rank test for the multivariate general_linear model with VARMA_errors","21","['multivariate ranks and signs', 'affine-invariant inference', 'VARMA models']"
"Paper_78928","A note on the regularity of optimal_transport_based center_outward_distribution and quantile functions","3","['Monge-Ampere equation', 'Multivariate ranks', 'Optimal transportation', 'Quantile contours']"
"Paper_78983","Tests of independence among continuous_random_vectors based on Cramer_von_mises functionals of the empirical_copula_process","40","['Empirical process', 'Mobius decomposition', 'Cramer-von Mises statistic', 'Bootstrap', 'Permutation']"
"Paper_78988","Nonparametric lack_of_fit test for parametric mean_regression model with censored data","15","['Hypothesis testing', 'Censored data', 'Kaplan-Meier integral', 'Local alternative']"
"Paper_78990","Construction of asymmetric multivariate copulas","129","['Copula', 'Archimedean copula', 'Tail dependence']"
"Paper_79031","On model_based clustering of skewed matrix data","17","['Cluster analysis', 'Matrix transformation', 'Mixture model', 'Skewness']"
"Paper_79035","A weighted localization of halfspace depth and its properties","4","['Data depth', 'Local depth', 'Nonconvex depth contours', 'Strong uniform consistency']"
"Paper_79057","Efficient_ESTIMATION for semiparametric cure model with interval_censored data","24","['Constrained optimization', 'Sieve maximum likelihood estimation', 'Splines', 'Cure model', 'Interval censoring', 'Semiparametric efficiency']"
"Paper_79058","Geometric structures arising from kernel density_ESTIMATION on Riemannian manifolds","11","['Exponential map', 'Kernel density estimator', 'Riemannian manifolds', 'Minimax convergence rate', 'Relative efficiency']"
"Paper_79063","Regression when both response and predictor are functions","68","['Asymptotic normality', 'Functional data', 'Functional response', 'Kernel estimator', 'Naive bootstrap', 'Nonparametric regression', 'Wild bootstrap']"
"Paper_79067","local_likelihood_ESTIMATION for nonstationary random_Field","24","['Local likelihood', 'Random fields', 'Nonstationarity', 'Local parameters']"
"Paper_79082","No eigenvalues outside the support of the limiting empirical_spectral_distribution of a separable covariance matrix","37","['Empirical spectral distribution', 'Stieltjes transform', 'Separable covariance', 'CDMA', 'MIMO']"
"Paper_79083","Multivariate skewness and kurtosis measures with an application in ICA","50","['Independent component analysis', 'Multivariate cumulants', 'Multivariate kurtosis', 'Multivariate moments', 'Multivariate skewness']"
"Paper_79088","Admissibility and minimaxity of Generalized_Bayes_ESTIMATOR for spherically symmetric family","6","['Admissibility', 'Spherically symmetric distribution', 'Minimaxity', 'Regularly varying function', 'Harmonic prior']"
"Paper_79112","Updating of the Gaussian graphical model through targeted penalized_ESTIMATION","3","['Conditional independence graph', 'Inverse covariance', 'Markov chain', 'Network', 'Ridge penalty', 'Shrinkage']"
"Paper_79126","Multivariate functional linear regression and prediction","41","['Functional prediction', 'Functional principal component analysis', 'Functional regression', 'Multivariate functional data', 'Stochastic processes']"
"Paper_79134","Improved preliminary test and Stein_rule Liu_ESTIMATOR for the ill_conditioned elliptical linear regression model","27","['Bias', 'Dominance', 'Elliptically contoured distribution', 'James and Stein estimator', 'Liu estimator', 'Preliminary test', 'Risk function', 'Shrinkage estimation']"
"Paper_79141","Minimaxity in predictive density_ESTIMATION with parametric constraints","13","['Bayes estimators', 'Decision theory', 'Dominance', 'Kullback-Leibler loss', 'Invariance', 'Location family', 'Location-scale family', 'Minimaxity', 'Order restriction', 'Predictive density', 'Restricted parameter space', 'Scale family']"
"Paper_79163","On asymptotic theory for multivariate GARCH model","40","['Multivariate GARCH models', 'VEC', 'Geometric ergodicity', 'Consistency', 'Asymptotic normality']"
"Paper_79192","Large deviations for quadratic forms of locally stationary_process","6","['locally stationary', 'large deviations', 'Gaussian processes', 'empirical periodogram']"
"Paper_79202","Wild bootstrapping rank_based procedures: Multiple testing in nonparametric factorial repeated measures_design","7","['Factorial designs', 'Multiple comparisons', 'Rank statistics', 'Repeated measures', 'Simultaneous confidence intervals', 'Wild bootstrap']"
"Paper_79214","Single index quantile regression for heteroscedastic data","14","['Dimension reduction', 'Index model', 'Nadaraya-Watson estimator', 'Quantile regression']"
"Paper_79223","Law of log determinant of sample covariance matrix and optimal_ESTIMATION of differential entropy for high_dimensional Gaussian_distribution","24","['Asymptotic optimality', 'Central limit theorem', 'Covariance matrix', 'Determinant', 'Differential entropy', 'Minimax lower bound', 'Sharp minimaxity']"
"Paper_79274","robust serniparametric M_estimation and the weighted bootstrap","61","['M-estimation', 'semiparametric models', 'weighted bootstrap', 'empirical processes']"
"Paper_79282","On the risk of estimates for block decreasing densities","8","['multivariate density estimation', 'block decreasing density', 'minimax risk', 'nonparametric estimation', 'variable kernel estimate', 'bandwidth selection']"
"Paper_79285","A treatment of multivariate skewness, kurtosis, and related statistics","16","['multivariate skewness', 'multivariate kurtosis', ""Neyman's smooth test"", 'components', 'multivariate normality', 'elliptically symmetric distributions']"
"Paper_79305","Semiparametric inference on the means of multiple nonnegative_distribution with excess zero observations","5","['Density ratio model', 'Empirical likelihood', 'Estimating equation', 'Multinomial logistic regression', 'Non-standard mixture model', 'Semi-continuous data']"
"Paper_79333","Matern_based nonstationary cross_covariance_model for global_process","15","['Climate model output', 'Cross-covariance model', 'Global process', 'Matern covariance function', 'Nonstationary process']"
"Paper_79338","confidence_regions for level sets","22","['Level sets', 'Nonparametric curve estimation', 'Kernel density estimation', 'Smooth bootstrap']"
"Paper_79374","maximum_likelihood_ESTIMATION for all_pass time_series model","47","['Gaussian mixture', 'non-Gaussian', 'noninvertible moving average', 'white noise']"
"Paper_79414","Bias_corrected_ESTIMATION of stable tail dependence function","13","['Multivariate extreme value statistics', 'Stable tail dependence function', 'Bias correction']"
"Paper_79444","On the covariance of the asymptotic empirical_copula_process","23","['Asymptotic variance', 'Copula', 'Dependence parameter', 'Empirical process', 'Independence', 'Left-tail decreasing', 'Rank-based inference']"
"Paper_79466","Moderate_deviations for quadratic forms in Gaussian stationary_process","2","['moderate deviations', 'Gaussian stationary process', 'spectral density', 'quadratic forms', 'Toeplitz matrix', 'cumulative periodogram', 'kernel spectral density estimator']"
